timestamp,src_ip,dst_ip,label
2026-08-07T07:45:22.936086+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.936317+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.945930+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.946386+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.946983+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.947053+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.948253+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.949029+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.949490+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.950291+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.950593+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:23.086876+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:23.087418+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:23.097006+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:23.097938+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:23.098385+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:23.099295+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:23.100338+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:23.100707+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:23.101112+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:23.101614+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:23.238306+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:23.238619+00:00,192.168.64.129,10.10.10.102,Bonet
